date,Brent_Crude_Oil,WTI_Crude_Oil,Electricity_Price_USA,Heating_Oil_Price_USA,Natural_Gas_Imports_From_Canada_USA,Natural_Gas_Imports_USA,Natural_Gas_Rotary_Rig_Count_USA,Natural_Gas_Total_Consumption_USA,Total_Natural_Gas_Marketed_Production_USA,Total_Natural_Gas_Underground_Storage_Volume_USA,BCOMCL_INDX,BCOMGC_INDX,BCOMHG_INDX,BCOMNG_INDX,CSI300_INDX,DJI_INDX,DXY_INDX,GSPC_INDX,IXIC_INDX,NYA_INDX,USDEUR_FOREX,XAX_INDX,CPI_Energy_Seasonally_Adjusted_USA,CPI_Index_Seasonally_Adjusted_USA,Fed_Fund_Effective_USA,Kilian_Global_Economy_Index_WORLD,PPI_Manufacturing_Sector_USA,PPI_Mining_Sector_USA,CLI_Comp_Bank_Activity_JPN,CLI_Comp_Business_Situation_DEU,CLI_Comp_Business_Situation_KOR,CLI_Comp_Business_Situation_USA,CLI_Comp_Cars_Registrations_Or_Sales_GBR,CLI_Comp_Cars_Registrations_Or_Sales_IND,CLI_Comp_Construction_JPN,CLI_Comp_Construction_Production_CHN,CLI_Comp_Construction_USA,CLI_Comp_Consumer_Confidence_DEU,CLI_Comp_Consumer_Confidence_GBR,CLI_Comp_Consumer_Confidence_USA,CLI_Comp_Consumer_Prices_GBR,CLI_Comp_Demand_Or_Orders_Inflow_Tendency_DEU,CLI_Comp_Export_Orders_Tendency_DEU,CLI_Comp_Finished_Goods_Stocks_Tendency_DEU,CLI_Comp_Hours_JPN,CLI_Comp_Hours_USA,CLI_Comp_Interest_Rate_Spread_DEU,CLI_Comp_Interest_Rate_Spread_JPN,CLI_Comp_Interest_Rate_Spread_KOR,CLI_Comp_Interest_Rate_Spread_USA,CLI_Comp_Inventories_To_Shipments_KOR,CLI_Comp_Monetary_Aggregates_IND,CLI_Comp_Net_Trade_JPN,CLI_Comp_Orders_DEU,CLI_Comp_Orders_USA,CLI_Comp_Production_Of_Goods_IND,CLI_Comp_Production_Of_Nonmetallic_Products_IND,CLI_Comp_Production_Tendency_GBR,CLI_Comp_Sales_Expectations_JPN,CLI_Comp_Services_Demand_Expectations_DEU,CLI_Comp_Share_Prices_GBR,CLI_Comp_Share_Prices_IND,CLI_Comp_Share_Prices_JPN,CLI_Comp_Share_Prices_KOR,CLI_Comp_Share_Prices_USA,CLI_Comp_Short_Term_Interest_Rate_GBR,CLI_Comp_Short_Term_Interest_Rate_IND,CLI_Comp_Stocks_JPN,CLI_Comp_Stocks_KOR,CLI_Comp_Terms_Of_Trade_KOR,Composite_Leading_Indicator_CHN,Composite_Leading_Indicator_DEU,Composite_Leading_Indicator_GBR,Composite_Leading_Indicator_IND,Composite_Leading_Indicator_JPN,Composite_Leading_Indicator_KOR,Composite_Leading_Indicator_USA,Comprehensive_PMI,Construction_PMI,M_PMI_Comp_Employment,M_PMI_Comp_Expected_Production_and_Business_Activities,M_PMI_Comp_Finished_Goods_Inventory,M_PMI_Comp_Import,M_PMI_Comp_In_Hand_Orders,M_PMI_Comp_Main_Raw_Material_Purchase_Price,M_PMI_Comp_New_Export_Orders,M_PMI_Comp_New_Orders,M_PMI_Comp_Producer_Prices,M_PMI_Comp_Production,M_PMI_Comp_Purchasing_Volume,M_PMI_Comp_Raw_Materials_Inventory,M_PMI_Comp_Supplier_Delivery_Time,Manufacturing_PMI,NM_PMI_Comp_Charge_Price,NM_PMI_Comp_Employment,NM_PMI_Comp_Expected_Business_Activities,NM_PMI_Comp_In_Hand_Orders,NM_PMI_Comp_Intermediate_Input_Price,NM_PMI_Comp_Inventory,NM_PMI_Comp_New_Export_Orders,NM_PMI_Comp_New_Orders,NM_PMI_Comp_Supplier_Delivery_Time,Non_Manufacturing_PMI,Services_PMI,Chemical_Fertilizers_Manufactured_(actual_weight)_Accumulated_YoY,Crude_Steel_Accumulated_YoY,Real_Estate_Floor_Space_of_Commercialized_Buildings_Sold_Accumulated_YoY,Motor_Vehicles_Accumulated_YoY,EU_Aggregated_Gas_Storage_Inventory,EU_Aggregated_LNG_System_Inventory,high_temperature,low_temperature,Natural_Gas_US_Henry_Hub_Gas
2016-04-30,45.64,45.98,9.83,,236451,241317,88,2083850,2361550,7009450,80.9776,160.69,229.89,424.771,3156.75,17773.6,93.082,2065.3,4775.36,10436.9,0.873,2358.59,186.713,238.992,0.37,-93.2507,180.5,145.4,100.133,99.2262,99.4612,99.1757,100.917,100.268,100.462,135.69,100.293,99.5798,100.787,99.7818,99.1915,99.2139,99.3989,100.139,99.8457,99.5392,99.5726,99.4512,99.5704,99.6916,99.8132,98.9685,99.9294,99.547,99.4294,100.144,99.9719,99.5007,99.6255,100.276,99.728,99.2551,99.3891,99.4466,98.9217,100.766,99.5691,100.199,99.3159,102.006,99.9037,99.445,99.821,99.4791,99.7009,100.423,99.0769,,,47.8,55,45.5,49.5,44.8,57.6,50.1,51,51.7,52.2,51,47.4,50.1,50.1,49.1,49.2,59.1,43.6,52.1,45.4,45.7,48.7,51.8,53.5,,3.853156624,-3.20284961,36.48946734,6.464743206,430.228,3283.03,78,23,2.01429
2016-05-31,49.26,49.1,10.06,,243017,248317,86,1965800,2412480,7332480,85.1574,151.31,210.96,418.552,3169.56,17787.2,95.891,2096.95,4948.05,10441,0.8983,2310.52,188.596,239.557,0.37,-91.2949,181.9,151.9,99.9932,99.2791,99.553,99.257,100.901,100.357,100.564,134.298,100.267,99.6407,100.543,99.7392,99.2396,99.3137,99.4242,100.098,99.8917,99.6039,99.5208,99.4153,99.5328,99.6294,100.009,98.5083,99.8672,99.5473,99.3175,100.147,99.8751,99.6397,99.5089,100.13,99.6273,99.2737,99.2115,99.4646,99.0288,100.615,99.5448,100.181,99.1164,101.752,100.041,99.4606,99.8104,99.3141,99.6833,100.494,99.0793,,,48.2,55.1,46.8,49.6,45.1,55.3,50,50.7,49.7,52.3,51.2,47.6,50.4,50.1,49.8,49.1,57.8,43.6,51.6,45.6,49.5,49.2,51.4,53.1,,2.885701003,-3.002072524,33.21943305,6.325563401,543.992,3335.52,92,42,2.08727
2016-06-30,48.05,48.27,10.52,,234145,241885,86,2000660,2312290,7554670,83.1363,164.12,220.55,511.64,3153.92,17930,96.143,2098.86,4842.67,10489.8,0.9004,2412.22,192.899,240.222,0.38,-93.3655,183.6,156.5,99.8895,99.3572,99.6165,99.3154,100.9,100.452,100.615,128.704,100.244,99.6864,100.298,99.668,99.2939,99.4233,99.4483,100.086,99.9539,99.6686,99.4813,99.4137,99.5221,99.5961,100.199,98.028,99.7977,99.5535,99.2196,100.144,99.7633,99.7809,99.4296,100.03,99.5362,99.3093,99.0964,99.4844,99.1329,100.387,99.5272,100.12,98.8996,101.542,100.19,99.4865,99.8461,99.1397,99.6857,100.583,99.0799,,,47.9,55.2,46.5,49.1,45,51.3,49.6,50.5,47,52.5,50.5,47,50.7,50,50.6,48.7,58.6,43.1,51.6,46,48.6,50.8,52.3,53.7,,0.361595337,-2.538716153,27.93055014,6.652569941,672.419,4795.24,86,54,2.62364
2016-07-31,40.76,41.54,10.7,,259132,265022,88,2186620,2408920,7686990,70.5666,167.78,223.16,504.276,3203.93,18432.2,95.531,2173.6,5162.13,10785.5,0.8952,2417.4,189.046,240.101,0.39,-77.9791,183.4,160.8,99.8144,99.4437,99.6632,99.3481,100.925,100.552,100.627,139.31,100.224,99.709,100.084,99.5876,99.3419,99.5336,99.4789,100.098,100.013,99.7326,99.4669,99.4546,99.5405,99.6062,100.362,97.5431,99.7135,99.5744,99.1972,100.137,99.6384,99.9297,99.4005,99.9967,99.4708,99.3562,99.0542,99.5036,99.2219,100.104,99.5163,100.018,98.6853,101.394,100.343,99.5268,99.9412,98.9603,99.713,100.687,99.0973,,,48.2,55.8,46.8,49.3,45.5,54.6,49,50.4,50,52.1,50.5,47.3,50.5,49.9,49.5,48.5,59.5,42.8,51.4,46.3,47.5,49.9,51.9,53.9,,-0.148288885,-2.001083938,26.44739829,8.795728408,819.267,3723.72,97,59,2.77286
2016-08-31,47.94,44.68,10.81,,253793,261983,82,2208380,2389810,7810780,74.2105,162.08,207.58,486.3,3327.79,18400.9,96.022,2170.95,5213.22,10764.8,0.8962,2374.72,188.772,240.545,0.4,-82.9991,182.5,157.1,99.7591,99.5349,99.7048,99.3826,100.976,100.655,100.614,120.425,100.203,99.7186,99.9752,99.5503,99.3805,99.6463,99.5345,100.121,100.058,99.7814,99.489,99.5309,99.5959,99.6712,100.505,97.0728,99.5972,99.6119,99.2396,100.127,99.5049,100.101,99.4239,100.012,99.4452,99.4098,99.087,99.5178,99.2856,99.8167,99.512,99.8862,98.4879,101.296,100.472,99.5879,100.117,98.7829,99.7615,100.803,99.1446,,,48.4,56.4,46.6,49.5,45,57.2,49.7,51.3,52,52.6,52.6,47.6,50.6,50.4,50.4,49.1,59.4,43,52.6,45.5,48.8,49.8,51.7,53.5,,-1.726991724,-1.234213231,25.51245066,10.67553604,932.107,3473.08,97,61,2.72217
2016-09-30,48.24,47.72,10.68,,235512,238491,91,1947750,2297400,8073910,79.0094,162.79,220.87,470.592,3253.28,18308.2,95.463,2168.27,5312,10721.7,0.8896,2434.99,192.243,241.176,0.4,-62.3808,183,159.4,99.7135,99.6408,99.7425,99.4589,101.052,100.757,100.604,126.009,100.184,99.7273,99.9526,99.5895,99.4075,99.8155,99.6158,100.134,100.098,99.8261,99.5484,99.6251,99.6897,99.7875,100.653,96.6387,99.4678,99.669,99.316,100.115,99.3677,100.294,99.5046,100.044,99.4456,99.4676,99.1896,99.5241,99.329,99.5782,99.5125,99.7358,98.3605,101.23,100.578,99.6834,100.335,98.6172,99.838,100.918,99.2353,,,48.6,57.3,46.4,50.4,45.2,57.5,50.1,50.9,51.5,52.8,51.9,47.4,49.9,50.4,50.1,49.7,61.1,43.6,51.7,45.9,48.3,51.4,52,53.7,,-3.059256662,-0.847215471,26.86954214,12.94535457,998.217,3986.91,92,48,2.89864
2016-10-31,46.2,46.83,10.15,2.368,225588,231449,105,1925200,2364680,8384090,76.1737,157.35,220.32,471.304,3336.28,18142.4,98.445,2126.15,5189.14,10481.9,0.9106,2262.77,195.979,241.741,0.4,-57.6473,183.7,165.5,99.6744,99.7526,99.7874,99.5804,101.091,100.859,100.591,121.712,100.166,99.7484,99.9458,99.7161,99.4321,100.001,99.7182,100.125,100.134,99.8578,99.6372,99.7272,99.8135,99.9387,100.821,96.2617,99.3544,99.7491,99.395,100.101,99.233,100.491,99.6396,100.064,99.4685,99.5296,99.3481,99.5282,99.3737,99.3998,99.5166,99.5826,98.331,101.179,100.672,99.8012,100.529,98.4744,99.9404,101.022,99.3644,,,48.8,58.2,46.9,49.9,45.8,62.6,49.2,52.8,55.5,53.3,52.4,48.1,50.2,51.2,51.5,50,60.6,44,53.7,45.3,51.4,50.9,51.4,54,,-2.029810859,-0.317580699,26.80759678,6.257312917,1004.11,3582.77,81,34,3.07238
2016-11-30,47.95,49.41,10.1,2.387,221866,231044,117,2159440,2307490,8349050,79.3516,144.69,261.95,494.464,3538,19123.6,101.5,2198.81,5323.68,10838.5,0.9445,2241.69,196.372,242.026,0.41,-36.5606,183.2,159.9,99.6469,99.8667,99.8665,99.7408,101.052,100.96,100.581,131.246,100.143,99.7859,99.9251,99.9337,99.4728,100.192,99.8383,100.089,100.174,99.8697,99.7404,99.8262,99.9505,100.095,101.01,95.9603,99.2555,99.8358,99.4286,100.089,99.1088,100.681,99.8048,100.039,99.5201,99.597,99.5418,99.5418,99.4413,99.2619,99.5247,99.4616,98.3645,101.146,100.761,99.9276,100.683,98.3655,100.051,101.136,99.5147,,,49.2,59,45.9,50.6,46.7,68.3,50.3,53.2,58.3,53.9,52.9,48.4,49.7,51.7,51.4,50.6,60.7,44.2,53.5,45.8,50.9,51.8,51.5,54.7,,-2.582301855,0.075842016,24.32519015,13.59384837,889.05,3701.75,70,30.9,2.87909
2016-12-31,54.96,53.75,10.09,2.545,271845,280791,126,2866270,2357560,7676680,84.5784,141.95,249.27,549.795,3310.08,19762.6,102.21,2238.83,5383.12,11056.9,0.9509,2308.03,199.513,242.637,0.54,-38.7468,183.9,173.5,99.6316,100.004,99.9954,99.9156,100.915,101.058,100.589,127.357,100.116,99.834,99.8954,100.165,99.5398,100.428,100.007,100.024,100.216,99.8724,99.8394,99.9105,100.073,100.217,101.18,95.7483,99.1948,99.9326,99.4527,100.08,99.004,100.844,99.9868,99.9689,99.6048,99.6723,99.7382,99.5815,99.5345,99.1447,99.5376,99.3954,98.3835,101.123,100.826,100.076,100.796,98.3011,100.16,101.272,99.6641,,,48.9,58.2,44.4,50.3,46.2,69.6,50.1,53.2,58.8,53.3,52.1,48,50,51.4,51.9,50,59.5,44,56.2,47.2,48.9,52.1,51.6,54.5,,-8.161365603,0.565174174,22.45534846,13.4938207,708.317,3744.48,57,4,3.58545
2017-01-31,55.25,52.75,10.13,2.634,278584,291656,140,2913820,2339430,7000060,81.7158,148.93,271.36,465.177,3387.96,19864.1,99.512,2278.87,5614.79,11223,0.9261,2436.19,205.369,243.618,0.65,-53.5626,185.6,180.4,99.6314,100.174,100.173,100.076,100.673,101.155,100.614,135.359,100.082,99.8877,99.8511,100.336,99.6371,100.677,100.231,99.935,100.263,99.876,99.9237,99.974,100.166,100.278,101.288,95.6327,99.1815,100.022,99.485,100.077,98.9269,100.974,100.15,99.8596,99.7109,99.7566,99.8975,99.6527,99.6341,99.039,99.5569,99.3749,98.4042,101.131,100.872,100.239,100.861,98.2879,100.256,101.414,99.7829,54,,49.2,58.5,45,50.7,46.3,64.5,50.3,52.8,54.7,53.1,52.6,48,49.8,51.3,51,49.8,58.9,44.6,55.1,46.2,46.4,51.3,51.4,54.6,,,,,,457.245,2832.48,60,10.9,3.31591
2017-02-28,53.36,54,10.28,2.644,246020,254597,150,2340220,2142590,6714640,82.6899,154.16,268.62,409.803,3452.81,20812.2,101.12,2363.64,5825.44,11512.4,0.9455,2471.08,204.133,244.006,0.66,-71.3249,186.2,177.5,99.642,100.377,100.365,100.2,100.365,101.25,100.613,134.727,100.042,99.9543,99.7969,100.422,99.785,100.92,100.498,99.8338,100.317,99.8868,99.991,100.015,100.231,100.277,101.303,95.614,99.2199,100.131,99.5342,100.082,98.8832,101.066,100.306,99.7066,99.8209,99.8483,100.009,99.7558,99.7259,98.9377,99.5825,99.3738,98.4512,101.193,100.929,100.411,100.9,98.3283,100.335,101.54,99.8598,54,,49.7,60,47.6,51.2,46,64.2,50.8,53,56.3,53.7,51.4,48.6,50.5,51.6,51.4,49.7,62.4,43.5,53.7,45.8,50.1,51.2,52.1,54.2,,-7.486536594,6.358357631,25.09835686,11.2457586,328.554,4313.96,72,12,2.9015
2017-03-31,52.2,50.54,10.28,2.608,275573,280567,154,2523330,2425800,6440290,76.8714,153.4,262.53,455.495,3456.05,20663.2,100.35,2362.72,5911.74,11492.8,0.9387,2510.92,202.528,243.892,0.79,-30.3699,186.7,165.4,99.6509,100.597,100.528,100.275,100.048,101.343,100.613,128.596,99.9973,100.053,99.7398,100.439,99.9588,101.141,100.787,99.7279,100.374,99.9073,100.043,100.038,100.273,100.222,101.226,95.6855,99.3512,100.231,99.5933,100.096,98.8746,101.12,100.465,99.5453,99.9237,99.9445,100.084,99.8901,99.8008,98.8381,99.6139,99.3736,98.5446,101.301,101.002,100.587,100.925,98.4198,100.425,101.629,99.8952,54.7,,50,58.3,47.3,50.5,46.1,59.3,51,53.3,53.2,54.2,53.4,48.3,50.3,51.8,49.7,49.1,61.3,44.7,52.3,45.8,48.8,51.9,51.4,55.1,,-10.43719048,4.736334991,19.48870745,9.572240503,289.553,4066.86,62,9,2.99174
2017-04-30,49.46,49.31,10.07,,232998,238279,166,1932040,2350430,6670160,74.3641,155.49,256.56,458.155,3439.75,20940.5,99.005,2384.2,6047.61,11536.1,0.918,2529.36,202.954,244.193,0.9,-23.5154,187.6,173.1,99.6511,100.818,100.64,100.325,99.7941,101.432,100.608,127.558,99.9539,100.176,99.6774,100.402,100.139,101.32,101.051,99.6288,100.432,99.9471,100.08,100.05,100.299,100.13,101.08,95.8355,99.4828,100.33,99.6601,100.119,98.9006,101.144,100.616,99.4146,100.008,100.042,100.142,100.049,99.8612,98.746,99.6501,99.362,98.7061,101.433,101.077,100.757,100.953,98.5564,100.51,101.667,99.9059,53.9,,49.2,56.6,48.2,50.2,45,51.8,50.6,52.3,48.7,53.8,51.9,48.3,50.5,51.2,50.2,49.5,59.7,44,51.7,46.2,47.1,50.5,52,54,,-10.35593428,4.761649746,15.66941203,7.129202744,340.343,3817.4,85,33,3.1915
2017-05-31,49.4,48.29,10.34,,238753,244353,178,1892010,2428740,7011240,72.4158,155.92,253.85,419.622,3492.88,21008.7,96.922,2411.8,6198.52,11598,0.8894,2610.45,198.449,244.004,0.91,-46.0282,187.3,169,99.642,101.018,100.691,100.39,99.6647,101.516,100.586,122.32,99.9166,100.299,99.6081,100.341,100.306,101.433,101.256,99.5453,100.484,99.9904,100.113,100.06,100.322,100.028,100.907,96.0501,99.5281,100.435,99.7167,100.151,98.9598,101.154,100.756,99.3355,100.068,100.138,100.214,100.221,99.9229,98.676,99.6901,99.3413,98.9502,101.564,101.148,100.907,101,98.731,100.577,101.653,99.9122,54.1,,49.4,56.8,46.6,50,45.4,49.5,50.7,52.3,47.6,53.4,51.5,48.5,50.2,51.2,48.8,49,60.2,43.7,51.1,46.1,48.5,50.9,51.8,54.5,,-9.027531227,5.115880141,14.31845386,6.640589466,446.689,4026.7,95,43,3.23565
2017-06-30,47.08,46.02,10.83,,234061,239805,184,1910440,2373180,7260700,68.6588,151.87,265.61,411.785,3666.8,21349.6,95.628,2423.41,6140.42,11761.7,0.8752,2555.38,197.808,244.163,1.04,-58.2594,187.6,167,99.6178,101.19,100.697,100.483,99.6175,101.596,100.536,128.555,99.8887,100.402,99.5362,100.281,100.45,101.507,101.393,99.4733,100.524,100.034,100.142,100.067,100.35,99.9345,100.744,96.3154,99.4994,100.57,99.7613,100.193,99.0493,101.15,100.878,99.3403,100.097,100.23,100.303,100.383,99.9931,98.6522,99.7339,99.3189,99.2556,101.665,101.19,101.045,101.031,98.9357,100.624,101.595,99.9291,54.7,,49,58.7,46.3,51.2,47.2,50.4,52,53.1,49.1,54.4,52.5,48.6,49.9,51.7,49.3,49.6,61.1,44.6,51.2,45.9,49.8,51.4,51.8,54.9,,-6.547106905,5.051018237,16.11010458,6.512124447,565.57,3801.27,95,47,2.99364
2017-07-31,51.99,50.21,10.95,,245212,250508,189,2141600,2477570,7409890,74.4137,154.77,283.29,379.586,3737.87,21891.1,92.863,2470.3,6348.12,11967.7,0.8445,2551.58,195.994,244.243,1.15,-52.9353,187.3,166.9,99.5804,101.329,100.689,100.588,99.6145,101.669,100.449,120.094,99.8697,100.472,99.4849,100.26,100.569,101.542,101.477,99.4175,100.552,100.074,100.17,100.07,100.391,99.8672,100.584,96.618,99.4063,100.737,99.7841,100.244,99.1662,101.125,100.984,99.4224,100.101,100.315,100.409,100.519,100.075,98.7001,99.7814,99.3105,99.6151,101.701,101.17,101.171,101.029,99.1628,100.646,101.491,99.9631,54.1,,49.2,59.1,46.1,51.1,46.3,57.9,50.9,52.8,52.7,53.5,52.7,48.5,50.1,51.4,50.9,49.5,61.1,43.9,53.1,45.9,52.1,51.1,51.7,54.5,,-7.84545771,5.366589785,13.97923976,6.386788699,705.315,3974.51,91,56,2.95429
2017-08-31,52.69,47.26,10.91,,239935,247888,183,2093770,2476180,7605200,70.6753,160.7,301.39,406.436,3822.09,21948.1,92.668,2471.65,6428.66,11875.7,0.8397,2545.25,201.45,245.183,1.16,-30.0274,188.4,169.5,99.5508,101.437,100.688,100.703,99.6572,101.734,100.348,131.699,99.8595,100.513,99.4538,100.296,100.662,101.552,101.512,99.3814,100.574,100.124,100.192,100.072,100.446,99.8335,100.41,96.9454,99.2788,100.924,99.8485,100.304,99.307,101.076,101.072,99.5574,100.093,100.391,100.537,100.625,100.171,98.8423,99.8335,99.3328,99.9775,101.647,101.066,101.281,100.987,99.404,100.65,101.35,100.04,53.7,,49.1,59.5,45.5,51.4,46.1,65.3,50.4,53.1,57.4,54.1,52.9,48.3,49.3,51.7,51.5,49.5,61,44,54.4,45.5,49,50.9,51.1,53.4,,-8.011526208,5.610311831,12.67935799,6.092081461,854.857,4438.45,90,58,2.90391
2017-09-30,57.02,51.67,10.86,,226700,229444,187,1920470,2438210,7922710,76.1424,156.15,287.43,393.989,3836.5,22405.1,93.076,2519.36,6495.96,12209.2,0.8465,2639.29,212.723,246.435,1.15,-12.6204,189.6,172.5,99.5334,101.518,100.684,100.798,99.7669,101.791,100.256,113.709,99.8569,100.549,99.4505,100.367,100.718,101.551,101.521,99.3501,100.589,100.182,100.214,100.075,100.51,99.8367,100.199,97.2863,99.1712,101.094,99.9626,100.37,99.468,101.001,101.132,99.7042,100.085,100.457,100.69,100.711,100.286,99.1007,99.8917,99.3946,100.294,101.512,100.88,101.375,100.909,99.6514,100.647,101.183,100.149,55.1,,49,59.4,44.2,51.1,47.4,68.4,51.3,54.8,59.4,54.7,53.8,48.9,49.3,52.4,51.7,49.7,61.7,44.2,56.1,47,49.7,52.3,51.6,55.4,,-8.754860295,5.789223505,10.28758853,15.57460189,927.94,4093.41,87,52,3.00905
2017-10-31,61.35,54.36,10.4,2.669,238779,241338,180,2031510,2564260,8170240,79.5617,154.41,301.63,359.846,4006.72,23377.2,94.552,2575.26,6727.67,12341,0.8587,2629.33,208.328,246.626,1.15,-4.04825,190.2,174.2,99.523,101.573,100.68,100.856,99.8766,101.84,100.172,123.138,99.8586,100.589,99.4766,100.458,100.745,101.525,101.513,99.3123,100.602,100.266,100.241,100.076,100.577,99.8709,99.937,97.6302,99.093,101.218,100.108,100.442,99.6456,100.905,101.169,99.8388,100.089,100.511,100.858,100.781,100.412,99.4756,99.9569,99.4778,100.54,101.312,100.641,101.449,100.778,99.8984,100.644,100.997,100.279,53.9,,49,57,46.1,50.3,45.6,63.4,50.1,52.9,55.2,53.4,53.2,48.6,48.7,51.6,51.6,49.4,60.6,43.9,54.3,46.4,50.7,51.1,51.1,54.3,,-11.35304529,5.429743224,8.240123652,12.48144779,980.926,5537.36,80,41,2.91182
2017-11-30,63.53,57.4,10.28,2.803,233830,240314,173,2357260,2558770,8062350,83.6571,154.65,296.09,359.727,4006.1,24272.3,93.047,2647.58,6873.97,12627.8,0.84,2607.34,213.047,247.284,1.16,-6.21428,191.2,178.9,99.5307,101.595,100.659,100.893,99.9848,101.881,100.096,118.491,99.8587,100.631,99.5252,100.526,100.755,101.471,101.475,99.2623,100.626,100.373,100.275,100.074,100.63,99.9225,99.6471,97.9697,99.0475,101.277,100.272,100.518,99.835,100.801,101.201,99.9452,100.108,100.553,101.006,100.826,100.528,99.9365,100.03,99.5546,100.723,101.059,100.385,101.491,100.616,100.139,100.643,100.787,100.41,54.6,,48.8,57.9,46.1,51,46.6,59.8,50.8,53.6,53.8,54.3,53.5,48.4,49.5,51.8,52.8,49.2,61.6,44.1,56.2,46.5,50.9,51.8,51.6,54.8,,-14.83680844,3.500298402,7.906264494,5.819247061,885.705,4973.52,74,23,3.05364
2017-12-31,66.73,60.46,10.17,2.889,263079,274478,182,3086020,2662670,7392390,88.0543,158.59,318.95,346.534,4030.85,24719.2,92.124,2673.61,6903.39,12808.8,0.833,2661.5,213.574,247.805,1.3,4.48175,191.3,182,99.5573,101.577,100.622,100.919,100.094,101.914,100.026,109.477,99.8523,100.672,99.5965,100.585,100.758,101.392,101.41,99.2117,100.667,100.506,100.322,100.071,100.664,99.9839,99.3792,98.2984,99.0223,101.26,100.432,100.596,100.03,100.7,101.237,100.01,100.138,100.581,101.102,100.836,100.62,100.435,100.111,99.6364,100.835,100.781,100.118,101.496,100.453,100.366,100.636,100.576,100.536,54.6,,48.5,58.7,45.8,51.2,46.3,62.2,51.9,53.4,54.4,54,53.6,48,49.3,51.6,52.6,49.3,60.9,43.8,54.8,46.3,51.5,52,51.3,55,,-13.41489529,2.890027537,7.663855506,6.203667577,711.86,5040.29,58,1.9,2.76952
2018-01-31,67.78,64.82,10.41,3.181,283093,299891,187,3340940,2618320,6497520,94.3044,162.1,308.8,357.147,4275.9,26149.4,89.133,2823.81,7411.48,13368,0.8051,2671.97,216.855,248.859,1.41,-22.2645,192.6,186.5,99.5927,101.53,100.575,100.931,100.201,101.938,99.988,119.143,99.8366,100.703,99.6911,100.661,100.752,101.251,101.331,99.1699,100.729,100.701,100.373,100.065,100.693,100.05,99.1985,98.6115,98.9947,101.162,100.568,100.674,100.225,100.608,101.284,100.037,100.164,100.594,101.127,100.817,100.66,100.933,100.201,99.7252,100.896,100.497,99.8627,101.455,100.3,100.575,100.623,100.393,100.658,54.6,,48.3,56.8,47,50.4,45.3,59.7,49.5,52.6,51.8,53.5,52.9,48.8,49.2,51.3,52.6,49.4,61.7,44.4,53.9,46.5,50.1,51.9,51.3,55.3,,,,,,541.511,3984.72,60,-2,3.15174
2018-02-28,66.08,61.43,10.42,3.133,229812,237417,180,2710720,2414350,6029760,90.3536,159.06,300.81,317.206,4023.64,25029.2,90.613,2713.83,7273.01,12652.5,0.82,2452.26,220.141,249.529,1.42,-32.2956,193.5,187.8,99.6325,101.454,100.535,100.928,100.293,101.951,100.003,117.418,99.808,100.709,99.8023,100.753,100.771,101.064,101.245,99.1446,100.811,100.925,100.414,100.057,100.711,100.108,99.1165,98.9051,98.9992,101.028,100.712,100.75,100.416,100.526,101.351,100.048,100.176,100.593,101.08,100.768,100.632,101.416,100.298,99.7908,100.912,100.219,99.6406,101.379,100.164,100.761,100.624,100.247,100.769,52.9,,48.1,58.2,46.7,49.8,44.9,53.4,49,51,49.2,50.7,50.8,49.3,48.4,50.3,49.9,49.6,61.2,43.8,53.2,47.6,45.9,50.5,50.7,54.4,,-23.59958011,6.25160173,4.114754915,-3.747276688,320.552,2936.6,71,10,2.658
2018-03-31,69.02,64.87,10.34,3.074,264129,270762,188,2796710,2704220,5743370,95.4541,159.48,290.54,321.559,3898.5,24103.1,89.974,2640.87,7063.45,12452.1,0.8115,2456.29,215.72,249.577,1.51,-29.5667,194,178.5,99.6783,101.357,100.486,100.909,100.36,101.951,100.068,116.296,99.7641,100.686,99.9167,100.824,100.814,100.85,101.149,99.1483,100.904,101.103,100.427,100.05,100.71,100.139,99.1297,99.1764,98.9754,100.878,100.844,100.822,100.599,100.465,101.393,100.064,100.184,100.582,100.998,100.698,100.564,101.878,100.403,99.8367,100.916,99.9456,99.4755,101.273,100.047,100.921,100.623,100.122,100.837,54,,49.1,58.7,47.3,51.3,46,53.4,51.3,53.3,48.9,53.1,53,49.6,50.1,51.5,49.3,49.2,61.1,44.3,49.9,46.2,50.4,50.1,51.6,54.6,,-22.29621262,5.496297843,3.62874895,-2.661752662,194.263,2641.62,62,16,2.70091
2018-04-30,75.92,68.56,10.18,,239027,242264,193,2350480,2612540,5777260,101.109,158.51,293.41,319.008,3756.88,24163.2,91.841,2648.05,7066.27,12515.4,0.8279,2613.61,219.165,250.227,1.69,-31.8496,195.3,183,99.7301,101.249,100.43,100.893,100.392,101.934,100.178,111.714,99.7046,100.645,100.021,100.853,100.879,100.627,101.029,99.1853,100.989,101.221,100.417,100.053,100.686,100.144,99.2265,99.4225,98.9879,100.738,100.929,100.886,100.77,100.423,101.402,100.129,100.187,100.562,100.913,100.604,100.486,102.302,100.515,99.8639,100.928,99.7041,99.3446,101.156,99.9429,101.051,100.635,100.015,100.856,54.1,,49,58.4,47.2,50.2,46.2,53,50.7,52.9,50.2,53.1,52.6,49.5,50.2,51.4,50.6,49,61.5,44.4,52.7,46.7,50,51.1,51.5,54.8,,-16.96911812,5.513199693,1.28915787,0.587803086,277.326,3498.13,68,28.9,2.72381
